"pathway" "country" "tradeadjustment" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "calcn_agsoils" "calcn_leftpasture" "water_requirement" "lnppmatureforest_expost" "lnppmatureotherland_expost" "pathway_id"
"GlobalSustainability" "IDN" "No" "2000" 395.012 214.072422 1976.252281 1976.252281 1953.899561 39.68174006 44.32983222 1818.750682 94648.195 625.39 0.17 0.444192803 19522.442 259.883 2704.568 0 71.8634665 36000 30242.831 11177 0 101280 39294.9 72328.22778 6012.136134 104146.5493 0 5986.239315 0 1094.606572 189567.7591 0 0 0 83.76700988 8.7327369 7.1996925 67.83458048 83.31907203 6.987536478 2.493903629 67.83417872 8.497356837 32.2788233 9.1702065 23.1086168 26.51089983 0.670038494 18.22504703 8.285852805 109.8299719 0 0 0 0 0 0 0 22768.81016 0 0 6972.055825 1281.763618 403.5039691 1964.4 153.3745147 263.1 0 0 2044.09526828481 NA 1780.53415519108 392.6280215 761.500395999893 23699.1302924528 85871.9542524098 1598.32655498156 "GS"
"GlobalSustainability" "IDN" "No" "2005" 497.632 228.805144 2023.306094 2023.306094 2017.915243 44.60818056 45.97074993 1829.572666 94648.195 625.39 0.17 0.451612656 19522.442 259.883 2704.568 0 71.8634665 41130 33155.617 11000 0 100469.6 35152.3 75309.96167 6144.730195 102332.8574 0 4553.827331 0 1226.382492 189567.7591 -1813.691885 0 -1813.691885 86.99071254 11.0281669 7.8559026 68.10664304 86.63084401 7.744734245 2.503902427 68.10614602 10.77996375 32.55091674 9.7548633 22.79605344 27.64892738 0.674140276 18.33661552 9.31231186 114.2797714 130.6683928 27.34089958 0 31.85372659 158.0092924 0 47420.02824 23347.42046 0 0 7578.495594 1706.152308 468.435996 2411.944 204.3909333 327.794 0 0 2111.32107563956 NA 1794.05403370681 457.8932385 818.460729621005 24277.4323127298 84439.4957538293 1261.29479512178 "GS"
"GlobalSustainability" "IDN" "No" "2010" 657.835 244.016173 2422.635944 2422.635944 2393.000522 41.75246925 55.51696982 1832.176703 94648.195 625.39 0.17 0.491679905 19522.442 259.883 2704.568 0 71.8634665 44380 38680.422 11000 0 99659.2 32712.7 82677.27209 6166.919363 99089.66216 0 259.883 0 1374.022463 189567.7591 -3243.195225 0 -3243.195225 77.68892946 1.8652656 7.9743573 67.84930656 77.93639305 8.168766941 2.494466707 67.84949443 1.918131676 39.5239609 11.7829257 27.7410352 33.71512054 0.826462061 22.47976806 11.23535248 111.6515136 234.8691572 82.90352414 0 31.85372659 317.7726814 0 47420.02824 23946.07139 0 0 8939.843501 2628.196379 557.1860143 2784.573 372.8370832 499.22 0 0 2572.24971050412 12.32 1801.44742101673 575.3863665 967.861126287729 24784.8208388069 81878.011863377 250.974 "GS"
"GlobalSustainability" "IDN" "No" "2015" 860.854 259.09197 2541.491858 2541.491858 2435.510291 41.38123849 58.48055712 1834.658767 94489.83 647.014 0.17 0.513496572 19549.762 259.883 2776.871 0 71.8634665 46800 41708.375 11000 0 95027.9 34924 84815.30443 6053.081544 96867.94697 0 259.883 40.37752521 1531.165609 189567.7591 -2221.715193 0 -2221.715193 76.2686699 1.8316511 8.9337612 65.5032576 74.44060213 8.944266928 2.4079535 65.4963352 0 44.89534096 14.1027432 30.79259776 41.36081974 0.986635798 26.83649371 14.52432603 115.8014219 161.3128913 1.410803183 0 46.76555483 162.7236945 0 47420.02824 23372.16912 0 0 9369.492625 3245.258033 703.261572 2818.59824 964.7714269 1436.73553 0 32.30202017 2610.41965059825 11.51 1807.93007509373 721.1306271 1227.72027165776 23674.5707122322 80783.0388815104 250.165082633565 "GS"
"GlobalSustainability" "IDN" "No" "2020" 1027.66 271.85797 2716.947195 2716.947195 2508.397336 66.57438782 68.75932134 1756.26857 93159.456 818.003 0.17 0.526976516 19371.856 309.053 2962.085 0 71.8634665 53300 42977.722 11000 0 92133.2 31318.7 85625.93946 6173.110861 95919.69767 0 309.053 8.79247479 1531.165609 189567.7591 -948.2492994 0 -948.2492994 75.13672902 2.803652 11.0359431 61.29713392 72.98077539 11.69247603 2.2532463 61.28829936 0 52.43534658 18.3983709 34.03697568 47.99242339 1.031741919 28.06338019 19.9290432 120.9731988 67.35983311 -0.235153355 0 46.76555483 67.12467975 0 47420.02824 24186.73541 0 0 10591.05981 3655.906902 1062.524916 3540.99 795.5691614 1211.22482 0 7.033979832 2700.80230557866 9.62 1817.88006837021 1099.127293 1302.49906481577 22660.6903328101 80177.9493404495 295.439 "GS"
"GlobalSustainability" "IDN" "No" "2025" 1220.306908 268.7618509 0 2716.947195 2709.542799 72.38645494 72.98995957 1850.887807 93159.456 326.9369971 0.17 0.52290744 20082.73631 326.9369971 2962.085 0 71.8634665 0 0 0 0 0 0 77749.44508 5647.61089 95919.69767 4861.598982 326.9369971 3531.303853 1531.165609 189567.7591 0 4861.598982 4861.598982 0 0 0 0 82.09259963 13.1299492 2.53539156 68.96265044 0 0 0 0 50.02818459 1.095233516 29.79035164 20.23783295 132.1207842 0 -0.0695 -37.71923338 46.76555483 -37.78870519 0 0 26371.39443 -0.56989061 -37.14934277 10990.94978 4051.314107 0 0 942.8634157 0 3889.279186 2825.043082 2913.51925763319 5.92 1826.76341797015 1254.70564 1332.87558233117 27110.3970441633 80177.9493404495 300.313001883028 "GS"
"GlobalSustainability" "IDN" "No" "2030" 1591.611475 278.4312152 0 2716.947195 2631.115217 70.09881731 71.38779712 1856.56209 93159.456 344.8209942 0.17 0.52421834 20793.61662 344.8209942 2962.085 0 71.8634665 0 0 0 0 0 0 76896.11111 4766.35964 95919.69767 9861.598982 344.8209942 248.0050772 1531.165609 189567.7591 0 5000 5000 81.62201732 0 9.5594226 72.06259472 81.85989693 13.51090694 2.512830514 68.34898999 0 43.42532864 14.0101416 29.41518704 50.0260613 1.089048685 29.62212424 20.40393706 131.8859582 0 67.31718695 -77.11059013 46.76555483 -9.793403177 0 0 29271.25559 -1.754329318 -75.35626081 11024.83389 4259.182521 0 0 1006.748625 0 7889.279186 198.4040618 2828.67632447505 7.45 1832.54371617277 1328.432369 1195.21426632874 28882.6158318274 80177.9493404495 305.187003766055 "GS"
"GlobalSustainability" "IDN" "No" "2035" 1938.481846 286.7537248 0 2716.947195 2409.603755 63.62354008 66.85082739 1857.961518 93159.456 362.7049914 0.17 0.525065434 21504.49693 362.7049914 2962.085 0 71.8634665 0 0 0 0 0 0 72730.39786 3943.269384 95919.69767 14861.59898 362.7049914 218.9245803 1531.165609 189567.7591 -1.46e-11 5000 5000 0 0 0 0 74.91806157 12.84179943 2.28221552 62.07626214 0 0 0 0 49.11314285 1.061415205 28.87049356 20.24264929 124.0312044 0 4.261500496 -116.3630624 46.76555483 -112.1015619 0 0 32163.01299 -2.799883505 -113.5631788 10483.15451 4198.038873 0 0 980.3249959 0 11889.27919 175.1396643 2591.80832725823 13.12 1834.42675648778 1302.98978 998.784813819998 28074.0730753045 80177.9493404495 310.061005676337 "GS"
"GlobalSustainability" "IDN" "No" "2040" 2299.351833 293.6939 0 2716.947195 2196.086909 57.39401493 62.4852288 1857.180799 93159.456 380.5889885 0.17 0.5254005 22215.37724 380.5889885 2962.085 0 71.8634665 0 0 0 0 0 0 68492.12313 3207.141112 95919.69767 19861.59898 380.5889885 175.4435883 1531.165609 189567.7591 0 5000 5000 0 0 0 0 67.58864906 12.1408911 2.038520513 55.44775796 0 0 0 0 47.47643373 1.0175215 27.67658481 19.79984892 115.0650828 0 3.207580006 -155.4078752 46.76555483 -152.2002952 0 0 35008.08073 -3.637778355 -151.7700969 9869.530462 4130.70882 0 0 953.5868087 0 15889.27919 140.3548707 2363.70951795046 21.61 1834.39493258102 1276.239723 780.883160327271 26729.6505900967 80177.9493404495 314.935007559364 "GS"
"GlobalSustainability" "IDN" "No" "2045" 2673.706957 298.9376991 0 2716.947195 2075.986501 53.90567088 60.03823529 1857.124879 93159.456 398.4729856 0.17 0.519305695 22926.25755 398.4729856 2962.085 0 71.8634665 0 0 0 0 0 0 64163.11037 2565.526898 95919.69767 24861.59898 398.4729856 128.1865589 1531.165609 189567.7591 0 5000 5000 0 0 0 0 63.13234141 11.39770964 1.902008521 51.73463177 0 0 0 0 45.22377716 0.960399074 26.12285482 19.10092234 108.3561186 0 1.835279022 -194.226995 46.76555483 -192.3917159 0 0 37733.91761 -4.249980024 -189.9770149 9243.897475 3939.653383 0 0 886.8298219 0 19889.27919 102.5492471 2235.07955869782 28.05 1834.52991707406 1204.728632 661.444574717738 26487.4496708437 80177.9493404495 319.809009442392 "GS"
"GlobalSustainability" "IDN" "No" "2050" 3042.978849 302.3288424 0 2716.947195 1939.102945 49.9335078 57.25118566 1858.393449 93159.456 416.3569827 0.17 0.51397869 23637.13786 416.3569827 2962.085 0 71.8634665 0 0 0 0 0 0 59876.85633 2020.683245 95919.69767 29723.19796 416.3569827 79.80127899 1531.165609 189567.7591 0 4861.598982 4861.598982 83.90039152 0 11.6999064 72.20048512 57.50066251 10.51661333 1.727354749 46.98404918 0 53.80939516 18.1131678 35.69622736 42.49681762 0.893650979 24.30730662 18.18951101 99.99748013 0 3.021848747 -231.7574578 46.76555483 -228.7356091 0 0 40281.27567 -4.63110014 -227.1263577 8587.579926 3718.61189 0 0 812.3420278 0 23778.55837 63.84102319 2088.78601281699 37.03 1836.53205968489 1123.46744 525.596152117355 25464.3165072324 80177.9493404495 324.68301132542 "GS"
"GlobalSustainability" "IND" "No" "2000" 800.534 1059.633675 2140.296781 2140.296781 2136.549938 42.29730239 52.56826763 2021.481247 19721.777 3297.354 NA 0.448840604 285.58 262.155 557.539 0 60.63187122 170130 169838.735 10845 0 67591 48753 170130 10845.83756 67591 0 47846.15424 0 906.0082046 297319 0 0 0 324.5071905 100.8908743 95.150874 128.4654422 317.9243872 92.39605596 4.722873061 128.4621473 97.06618398 418.885939 54.0468201 364.8391189 420.174909 13.56567953 368.9864831 51.18842596 738.0992962 0 0 0 NA 0 -4.93e-08 0 220773.568 0 0 43041.65499 10542.55791 1937.627023 10920.2 1933.398898 4214.6 0 559.6607984 2309.00923073392 NA 1756.24471673396 1864.173171 5398.03462430956 239355.769614504 22561.4136883884 10640.1691457642 "GS"
"GlobalSustainability" "IND" "No" "2005" 1094.32 1154.638713 2042.285254 2042.285254 2035.583081 43.74791546 49.22492531 2036.070939 19721.777 3297.354 NA 0.448413863 285.58 262.155 557.539 0 60.63187122 169674 174495.669 10452 0 68543.5 48649.5 169674 10449.75876 67591 0 47829.47856 551.9165855 1222.8461 297319 0 0 0 339.8503175 108.0949722 106.2885915 125.4667538 347.8812234 117.3673711 4.612635071 125.4636739 105.0501784 440.248068 57.6006522 382.6474158 438.4036439 14.12776689 384.2752594 54.12838455 786.2836767 0 0.912799676 -1.048993786 NA -0.13619411 -0.00119 0 221075.2028 -1.048993786 0 44293.33185 14799.37614 2069.321537 12723.91 2697.462276 5209.967 0 559.6607984 2178.37774488869 NA 1771.42068989574 1975.734848 5695.16395996558 236167.3264232 22561.4136883884 10636.5136153964 "GS"
"GlobalSustainability" "IND" "No" "2010" 1535.9 1240.61362 2210.08626 2210.08626 2200.775088 46.38692252 56.0959751 2050.441487 19721.777 3297.354 NA 0.445218944 285.58 262.155 557.539 0 60.63187122 169234 183021.42 10339 0 69496 48250 169234 10336.96814 67591 0 47806.97127 699.575998 1650.484595 297319 0 0 0 363.3849405 112.1966716 128.0658015 123.1224674 362.6898912 132.8016577 4.526464227 123.119827 106.7684065 460.8287873 60.7809657 400.0478216 455.0648233 14.65053119 398.4944483 56.57037505 817.7530482 0 1.2320126 -1.329640917 NA -0.0976 -0.00167 370800.1364 231343.8664 -1.329640917 0 46097.98705 17571.41207 2186.472617 16450.653 4268.809223 8195.773 0 559.6607984 2351.99003423755 16.04 1786.94007276889 1988.031766 5953.93046972851 246422.761203458 22561.4136883884 10631.5797187223 "GS"
"GlobalSustainability" "IND" "No" "2015" 2103.59 1322.866505 2275.752706 2275.752706 2264.686665 51.25697331 58.52885857 2068.137012 19691.193 3276.435 NA 0.449561979 960.194 273.615 778.767 0 60.63187122 169413 186378.57 10262 0 70828 46816 169413 10262.78492 67591 0 47124.96758 699.575998 2227.671494 297319 0 0 0 397.5551969 138.3412132 134.5724562 124.6415275 391.8849929 132.9739945 4.582345532 124.6397985 134.2711999 465.730031 61.8887451 403.8412859 456.3001878 14.67962817 399.2858862 57.01430168 848.1835144 0 6.400977122 -0.579329242 NA 5.82164788 -0.00167 370799.905 246272.5122 -0.579329242 0 47497.2179 17299.23993 2228.207673 17372.3 3721.121389 6978.8 0 559.6607984 2417.73761928463 14.34 1804.43949318322 2043.079621 5884.79412164829 260853.957862632 22478.6140492221 10431.2771924099 "GS"
"GlobalSustainability" "IND" "No" "2020" 2508.59 1396.387127 2386.375465 2386.375465 2373.906808 56.78044797 64.75210449 2079.298526 19956.537 3266.358 NA 0.451178177 1028.698 273.396 884.445 0 60.63187122 168047.948 194446.713 10479.811 0 72160 46631.241 168047.948 10480.62398 67591 0 47083.96582 1108.757203 3006.705 297319 0 0 0 444.1362481 158.8662634 155.7926916 129.4772931 430.8870126 151.7799763 4.760043189 129.4731747 149.6338615 486.5888634 66.1854648 420.4033986 468.9431403 15.06087834 409.6558909 59.28724949 899.8284866 0 0.502567023 -0.86884215 NA -0.366275127 -0.00167 370799.905 251808.0487 -0.86884215 0 48279.82259 20159.92647 2353.581886 20404 4896.88982 8977.9 0 887.005762 2534.68381506947 15.17 1817.10806708318 2039.329402 6326.38274620638 260251.352189772 22003.2098655146 10477.3311190971 "GS"
"GlobalSustainability" "IND" "No" "2025" 3763.407947 1444.756951 0 2393.910801 2370.805873 68.52897978 66.26069882 2086.223915 19956.537 3095.098177 NA 0.406819455 1028.698 273.396 884.445 0 60.63187122 0 0 0 0 0 0 152227.0198 9813.299788 67591 6500 45665.9096 11781.23422 3740.536555 297319 0 6500 6500 0 0 0 0 412.0880793 160.5873205 4.294978413 116.8234128 134.677346 0 0 0 460.2243506 14.77054788 401.7589023 58.46544821 872.3107635 0 2.114144852 -40.91999848 NA -38.80585363 -0.00167 0 217350.6398 -21.15336044 -19.76663804 43477.06383 21827.27935 0 0 5993.995566 0 5200 9424.987378 2542.24592668226 15.36 1826.77829302828 2209.809238 6020.62097877873 227230.278012758 22003.2098655146 10166.6289040749 "GS"
"GlobalSustainability" "IND" "No" "2030" 5089.581264 1484.80516 0 2401.446137 2370.942856 80.36130331 67.86474335 2090.026595 19956.537 2615.769435 NA 0.37248108 1028.698 273.396 884.445 0 60.63187122 0 0 0 0 0 0 152747.6188 9013.480345 67591 13000 38593.76464 11956.55538 4416.580835 297319 0 6500 6500 269.0181656 0 172.0766502 96.94151536 412.4672434 170.5276683 3.925370377 106.7700742 135.1695009 500.3992743 71.8875612 428.5117131 443.649293 14.22742908 386.9860711 56.66322191 856.1148701 0 45.75602721 -50.26770048 NA -4.511673266 -0.00167 0 199393.8495 -10.7344244 -39.53327608 44772.88472 23615.59651 0 0 7078.671092 0 10400 9565.244304 2552.82889948244 15.35 1833.9669612803 2385.588908 5575.95298419782 208347.898168809 22003.2098655146 8617.09153521788 "GS"
"GlobalSustainability" "IND" "No" "2035" 6340.408423 1510.586201 0 2401.446137 2370.928086 80.36032732 67.86341962 2093.462228 19956.537 2520.153061 NA 0.372929676 1028.698 273.396 884.445 0 60.63187122 0 0 0 0 0 0 146706.2157 8647.157288 67591 19500 37183.01499 12680.02438 5011.587652 297319 0 6500 6500 0 0 0 0 408.9063738 170.9141401 3.990222428 108.53405 129.4581837 0 0 0 437.393184 14.02317428 381.4303404 55.96284357 846.2978914 0 1.414075909 -71.40939139 NA -69.99531548 -0.00167 0 195403.4204 -12.10947728 -59.29991411 43487.94278 23559.4329 0 0 6976.784238 0 15600 10144.01951 2549.99190365596 15.75 1840.69674242626 2379.644624 5517.71788618776 204408.792515692 22003.2098655146 8307.99022109875 "GS"
"GlobalSustainability" "IND" "No" "2040" 7487.389257 1526.094877 0 2401.446137 2370.896198 80.35816655 67.86058958 2097.396553 19956.537 2421.147307 NA 0.374062969 1028.698 273.396 884.445 0 60.63187122 0 0 0 0 0 0 141571.3295 8187.809831 67591 26000 35722.2575 12699.94936 5546.653773 297319 0 6500 6500 0 0 0 0 402.8878925 168.6413707 4.030980442 109.642668 124.6038538 0 0 0 425.3061469 13.63180968 370.7852232 54.52092366 828.192373 0 2.036568014 -91.11285671 NA -89.0762887 -0.00167 0 191282.8832 -12.04630456 -79.06655215 42414.01681 23098.44717 0 0 6713.364724 0 20800 10159.95948 2547.14849337851 16.12 1846.75939749093 2334.306227 5399.32519362482 200223.407535169 22003.2098655146 7987.93197421678 "GS"
"GlobalSustainability" "IND" "No" "2045" 8540.523763 1532.231787 0 2401.446137 2370.851907 80.35510587 67.85665849 2099.828753 19956.537 2419.48668 NA 0.374717977 1028.698 273.396 884.445 0 60.63187122 0 0 0 0 0 0 135590.2436 7662.585955 67591 26000 35697.75617 18765.23519 6012.179098 297319 0 0 0 0 0 0 0 393.4997389 167.6880029 3.928756535 106.8621778 118.9495582 0 0 0 408.463084 13.08786267 355.9898647 52.47321933 801.9611565 0 1.341163326 -102.6407711 NA -101.2996078 -0.00167 0 184349.4959 -23.57421895 -79.06655215 41055.96998 22940.54784 0 0 6663.894816 0 20800 15012.18815 2544.30335568915 16.39 1850.3412845914 2317.696644 5170.16460128735 193140.996194076 22003.2098655146 7982.56362746534 "GS"
"GlobalSustainability" "IND" "No" "2050" 9514.97791 1527.34337 0 2401.446137 2370.796211 80.35126041 67.85173485 2099.726079 19956.537 2418.041883 NA 0.375572981 1028.698 273.396 884.445 0 60.63187122 0 0 0 0 0 0 129760.6411 7087.69386 67591 26000 35676.43924 24786.02502 6417.20079 297319 0 0 0 297.4740276 0 199.7028306 97.77119696 382.9788559 165.8699828 3.811411903 103.6704038 113.4384694 572.6331241 89.753118 482.8800061 387.482619 12.4114025 337.5901479 49.89247108 770.4598085 0 1.166854327 -114.0841147 NA -112.9172604 -0.00167 0 177031.2938 -35.01756254 -79.06655215 39656.83628 22665.45651 0 0 6580.248962 0 20800 19828.82002 2541.45734940701 16.55 1851.66108698577 2289.873522 4877.82403224778 185611.892576096 22003.2098655146 7977.89299644588 "GS"
"GlobalSustainability" "MEX" "No" "2000" 876.438 97.873442 1926.573671 1926.573671 1928.73444 71.03300695 57.07633079 1786.931907 39896.223 24499.383 0.3 0.504810072 11478.705 10454.361 4472.875 0 74.07531142 25378 8511.981 80952 0 68381.35 19683.65 25378 80751.51691 68381.35 0 19005.79079 0 878.3423041 194395 0 0 194395 24.06774618 11.4919595 12.2982678 0.27751888 17.75883056 6.032321861 0.0102008394510507 0.277462833 11.44904586 74.68662978 18.0744837 56.61214608 65.40576684 1.846482 50.2243104 15.18145643 83.14017756 0 0 0 NA 83.14017756 -0.0244 34919.99028 15126.06286 0 0 1759.844838 388.0547348 398.2811797 1342 97.33541264 315 1760 8363.4888 2073.00152627826 NA 1797.77453422002 396.7939055 1484.49411399238 16018.545121365 37540.0825569759 9246.37828796644 "GS"
"GlobalSustainability" "MEX" "No" "2005" 941.098 105.442402 2892.336342 2892.336342 2886.008572 87.70962113 81.44517552 1800.026712 39896.223 24499.383 0.3 0.481300245 11478.705 10454.361 4472.875 0 74.07531142 25903 14654.576 80667 0 67662.33 20162.67 25903 80461.70532 67834.62619 1000 10454.361 7707.774963 1033.532534 194395 -546.7238144 1000 193848.2762 23.98660308 11.966262 11.8245582 0.19578288 22.43476881 10.35137838 0.0071939661494744 0.195675879 11.88771455 76.16482344 18.542706 57.62211744 66.73702883 1.878375544 51.09181481 15.64521402 89.1418793 11.37540366 1.491341124 -2.231053525 NA 102.0086241 -0.0299 28570.18667 21259.59047 -0.0425 -2.188522061 2163.809631 949.4712582 421.0428318 1219.457 166.2676447 380.7 1760 8363.4888 3164.43746323221 NA 1812.93446851772 418.2790748 1535.0408949448 22313.6782455407 37257.4817463741 6672.22800000001 "GS"
"GlobalSustainability" "MEX" "No" "2010" 1012.98 112.532401 2789.244301 2789.244301 2762.281786 84.15411401 83.41784604 1813.097319 39896.223 24499.383 0.3 0.48276696 11478.705 10454.361 4472.875 0 74.07531142 25584 15706.485 76223 0 66943.31 25644.69 25584 75850.30644 67825.49568 2200 10454.361 11264.69427 1216.142606 194395 -9.130503593 1200 194385.8695 24.73434186 13.0284858 11.5583559 0.14750016 23.36514439 10.70522919 0.00539787392732397 0.146822171 12.51309303 79.9273415 19.4342967 60.4930448 70.1610382 1.973912412 53.69041761 16.4706206 93.42339971 0.199823085 0.479575405 -9.626457866 NA 94.1027982 -0.102782887 26030.02311 22892.71709 -4.811709332 -4.814748535 2350.925243 948.4955394 442.8535109 1074.653 158.5571415 303.5 1760 8363.4888 3148.93231817855 3.27 1828.16121572185 425.3347063 1628.71913363845 23397.4518113087 37252.7621978927 6672.22800000001 "GS"
"GlobalSustainability" "MEX" "No" "2015" 1171.87 120.149897 2814.358535 2814.358535 2775.319985 83.98529757 84.82742484 1826.166191 39778.514 24572.609 0.3 0.477116821 12025.035 10603.124 4617.478 0 74.07531142 24743 16001.205 73937 0 66330.91 29384.09 24743 73609.41528 67814.75195 3400 10603.124 12793.69157 1431.017204 194395 -10.74372994 1200 194384.2563 26.55558552 14.3978468 12.0115632 0.14617552 28.82413744 12.94031867 0.00543997869961242 0.147967421 15.73585135 81.93290056 19.9428684 61.99003216 72.14371636 2.027997769 55.16153931 16.98217706 100.8650709 0.2351289 0.56430936 -14.88048209 NA 101.6645092 -0.102782887 26030.02311 27095.68361 -7.439507083 -7.440975008 2493.053463 1117.128208 465.7900889 1110.2 225.4735947 462.6058 2720 8482.4992 3156.23013481199 3.43 1842.99704478248 509.0763709 1612.33080156349 28012.1208718855 37299.6141791915 6722.786 "GS"
"GlobalSustainability" "MEX" "No" "2020" 1152.51 125.998302 2903.128775 2903.128775 2802.368151 86.6019663 88.004692 1839.344406 39534.415 24598.149 0.3 0.476222414 12499.201 10791.667 4742.838 0 74.07531142 22869 15480.838 74269 0 65692.08 31564.92 22869 74012.91611 67628.05661 4600 10791.667 12809.50328 1683.857 194395 -186.6953465 1200 194208.3047 24.65153662 10.7140983 13.776126 0.16131232 25.60513442 13.48292934 0.00598540262892385 0.162802952 11.95940212 86.734121 21.1440138 65.5901072 76.98068234 2.160497087 58.76552076 18.21516158 102.4830339 3.324029623 -1.012119973 -18.66333887 NA 104.7949435 -0.102782887 26030.02311 26832.40597 -8.596137389 -10.06720148 2558.573972 1217.497932 518.3721757 1415.7895 232.7899865 454.18265 3680 8633.3336 3166.34868419671 NA 1858.010025775 578.6227759 1700.36211030347 27898.8249169831 37075.6260356553 6837.05900000001 "GS"
"GlobalSustainability" "MEX" "No" "2025" 1378.712069 130.357739 0 2813.169544 2674.706925 83.69791741 85.4761753 1852.481721 39534.415 4600 0.3 0.475880763 14505.61316 12815.76613 4742.838 0 77.05871757 0 0 0 0 0 0 23724.80736 69611.49464 67628.05661 4600 12815.76613 14057.05225 1957.823013 194395 0 0 194395 0 0 0 0 27.77888152 14.41277916 0.0299414133784009 0.814406444 12.55169591 0 0 0 81.08088709 2.276526898 61.92153164 19.15935545 108.7569857 0 4.04014814 -22.25915433 NA 112.7971339 -0.102782887 0 29510.15182 -12.19195285 -10.06720148 2892.979189 1293.437557 0 0 251.2749733 0 3680 10252.61291 3023.47577059503 3.41 1872.41477477601 630.3395435 1705.77314014258 29525.921416758 37075.6260356553 7449.04485214058 "GS"
"GlobalSustainability" "MEX" "No" "2030" 1616.077698 134.883644 0 2723.210314 2634.355016 83.14786238 85.88690275 1859.180213 39534.415 4600 0.3 0.478731522 16512.02532 14839.86527 4742.838 0 80.13399096 0 0 0 0 0 0 24279.57557 65210.09599 67628.05661 4600 14839.86527 15605.61754 2231.789026 194395 0 0 194395 14.888183 0 14.7225078 0.1656752 28.20909017 14.47009094 0.0295351118531628 0.803355042 12.93564419 92.2111229 22.5130269 69.698096 84.5495269 2.381623334 64.7801547 19.7693722 112.6558342 0 3.051901902 -26.18436022 NA 115.7077361 -0.102782887 0 29868.71644 -16.11715874 -10.06720148 3203.461696 1268.347862 0 0 260.4791016 0 3680 11871.89221 2977.31329714151 4.06 1880.03843121616 655.2933468 1786.13963896505 30557.5737678999 37075.6260356553 8061.03070730464 "GS"
"GlobalSustainability" "MEX" "No" "2035" 1857.776346 138.936828 0 2633.251083 2548.672459 81.23460278 84.82438079 1859.767898 39534.415 4600 0.3 0.517030835 18518.43747 16863.9644 4742.838 0 83.30510031 0 0 0 0 0 0 24334.43909 60478.52661 67628.05661 4600 16863.9644 17984.25826 2505.755038 194395 0 0 194395 0 0 0 0 28.07550906 14.3331274 0.028263496 0.768767094 12.97361456 0 0 0 87.30214938 2.467283799 67.11011934 20.19203003 115.2748756 0 1.41082324 -31.01788531 NA 116.6856988 -0.102782887 0 30177.97236 -20.95068383 -10.06720148 3450.63771 1230.528551 0 0 266.5516092 0 3680 13491.17152 2882.35488006992 5.39 1882.02502109917 676.3253563 1789.80152466781 30775.5986594359 37075.6260356553 8673.01655944521 "GS"
"GlobalSustainability" "MEX" "No" "2040" 2127.216556 142.236468 0 2543.291852 2462.954307 79.31877154 83.7590247 1858.023279 39534.415 4600 0.3 0.673021295 20524.84963 18888.06353 4742.838 0 86.57517411 0 0 0 0 0 0 24324.64443 55359.28686 67628.05661 4600 18888.06353 20815.22752 2779.721051 194395 0 0 194395 0 0 0 0 27.84991573 14.15241044 0.0268628487020847 0.730669485 12.9668358 0 0 0 88.9864092 2.52333599 68.63473894 20.35167027 116.733542 0 1.198564458 -36.34637589 NA 117.9321065 -0.102782887 0 30389.36169 -26.27917441 -10.06720148 3690.629623 1187.99846 0 0 272.2204346 0 3680 15110.45083 2788.20303326101 7.04 1882.25729323301 698.0821693 1759.72831396573 30887.7515920673 37075.6260356553 9285.00241158578 "GS"
"GlobalSustainability" "MEX" "No" "2045" 2416.04012 144.595294 0 2423.346212 2348.676845 76.76517787 82.34009707 1857.22355 39534.415 4600 0.3 0.833333333 22531.26179 20912.16267 4742.838 0 89.56283873 0 0 0 0 0 0 24226.35035 50313.46219 67628.05661 4600 20912.16267 23661.28113 3053.687064 194395 0 0 194395 0 0 0 0 27.47831957 13.90058498 0.0249605486705901 0.678926924 12.89880767 0 0 0 89.89011048 2.560005993 69.63216302 20.25794746 117.2656472 0 0.908040059 -41.69137269 NA 118.1736872 -0.102782887 0 30520.85487 -31.62417121 -10.06720148 3980.326689 1141.397169 0 0 279.7754016 0 3680 16729.73013 2668.52815529359 9.81 1883.13917234059 721.4250632 1688.70133920669 30875.3610310106 37075.6260356553 9896.98826674985 "GS"
