"row_id" "submission_id" "scenathon_id" "iteration" "country_id" "Year" "GDP" "Population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "FAOBiodivLnd" "CalcBiodivLnd" "BiodivTarget" "ProtectedAreasForest" "ProtectedAreasOtherNat" "ProtectedAreasOther" "CropBiodiv" "HistCropland" "HistHarvArea" "HistPasture" "HistUrban" "HistForest" "HistOtherLand" "CalcCropland" "CalcPasture" "CalcForest" "CalcNewForest" "CalcOtherLand" "CalcUrban" "TotalLand" "ForestChange" "NewForestChange" "NetForestChange" "HistCropAllCO2e" "HistCropCO2" "HistCropN2O" "HistCropCH4" "CalcCropAllCO2e" "CalcCropN2O" "CalcCropCH4" "CalcCropCO2" "HistLiveAllCO2e" "HistLiveN2O" "HistLiveCH4" "CalcLiveAllCO2e" "CalcLiveCH4" "CalcLiveN2O" "CalcAllAgriCO2e" "CalcDeforCO2" "CalcOtherLUCCO2" "CalcSequestCO2" "CalcPeatCO2" "CalcAllLandCO2e" "GHGbiofuels" "HistWFgreen" "HistWFblue" "HistWFgrey" "CalcWFgreen" "CalcWFblue" "CalcWFgrey" "ALPHA3" "Country" "Pathway"
2374 1782 6 2 5 2040 2580.53965876736 40.326658 0 2390.58463996756 2385.51785330424 108.554093646337 82.006320677817 2091.20968897424 0 0.789158492905342 0.5 69481.8900892595 46837.2425481848 24983.456 NA 0 0 0 0 0 0 72234.7214033292 7675.4415865287 335163.47135149 750 489440.450715138 4139.91494351411 909404 0 125 125 0 0 0 0 53.0754698463801 29.8559237362847 0.465614535401739 22.7539315746937 0 0 0 18.9986786006489 13.7946206671195 5.20405793352937 71.4822182560164 0 7.7939036361586 -20.4083232972944 NA -12.6144196611358 -0.591930191012602 0 0 0 64552.021191985 299.854286447725 9066.99514828999 "CAN" "Canada" "Sust"
2375 1782 6 2 5 2045 2736.64759052084 40.646818 0 2307.94882920218 2304.03090775062 104.315375280834 81.1424067907254 2088.61540258522 0 0.789268234844052 0.5 73022.3496041361 48955.5699728823 24983.456 NA 0 0 0 0 0 0 72993.2061582725 5723.1112285203 335163.47135149 875 489547.913798731 5101.29746298594 909404 0 125 125 0 0 0 0 53.7913967991087 30.2034161088415 0.473002642605008 23.1149780476622 0 0 0 16.0489562809686 11.7141399504259 4.33481633054272 69.2484228890647 0 9.60382553467242 -24.8805310811704 NA -15.2767055464979 -0.591930191012602 0 0 0 61238.463014031 296.086013135154 8679.26431213708 "CAN" "Canada" "Sust"
2376 1782 6 2 5 2050 2892.75552227431 40.804761 0 2307.94882920218 2304.10244669587 104.321217020193 81.1467370333305 2085.50865828527 0 0.788081670420857 0.5 76562.8091190127 51073.8973975798 24983.456 NA 0 0 0 0 0 0 73506.4105693623 5487.76434143203 335163.47135149 1000 487960.418842692 6285.93489502403 909404 0 125 125 19.53484 0 19.53484 0 54.3329784206624 30.4957082746614 0.478001568663324 23.3592685773377 37.68384 10.89573 26.78811 15.3017550529148 11.1898672941749 4.1118877587399 69.0428032825646 0 25.0494170917321 -25.7794105750896 NA -0.7299934833575 -0.591930191012602 0 0 0 61035.8655745226 295.771548054251 8653.02088678853 "CAN" "Canada" "Sust"
2388 1784 5 2 13 2000 881 101.719673 2858.5566547785 2858.5566547785 2848.58117262391 78.4348271398275 80.6880794318845 2019.7991199696 0 0 0.5 12506.0224787898 10733.4529249238 4625.5613476525 NA 25378 15572.304 80952 0 66751 21314 25378 80684.9450904589 66751 0 20702.7126054443 878.342304096811 194395 0 0 0 22.735743 11.117701 11.208149 0.409893 23.1045227781949 11.4565326015062 0.41206383408885 11.2359263425998 67.40971 23.67612 43.73359 43.3044270007823 29.3726568572235 13.9317701435588 66.376536059549 0 0 0 NA 0 -0.0324137194281816 109020.858272815 14879.8375907396 11382.4658614772 137866.129290252 12605.0146326716 15499.1049352533 "MEX" "Mexico" "CT"
2389 1784 5 2 13 2005 955 108.472228 2892.34425719294 2892.34425719294 2882.75600590261 86.2200886310097 82.188909735396 2033.37551752532 0 0 0.5 12506.0224787898 10733.4529249238 4625.5613476525 NA 25903 14469.969 80667 0 65578 22247 24155.220536711 81313.372800834 66120.7614978167 0 21772.3650669241 1033.28009771419 194395 -630.238502183303 0 -630.238502183303 22.88883 12.005064 10.515549 0.368217 23.1345662467293 10.7234045878436 0.368637953027402 12.0425237058582 68.81653 24.31804 44.49849 44.9250577649054 30.2211920354596 14.7038657294458 68.0296260019201 16.0343355459539 0.210569166947175 -1.77115665190251 NA 14.4737480609986 -0.0299980097145282 109020.858272815 14879.8375907396 11382.4658614772 147071.684554763 13991.4167967783 16162.5575262761 "MEX" "Mexico" "CT"
2390 1784 5 2 13 2010 1050 117.318941 2759.69339840215 2759.69339840215 2750.98581961923 85.4681241015038 80.7401502893451 2052.26191806711 0.282308653077113 0.277279469278682 0.5 12506.0224787898 10733.4529249238 4625.5613476525 NA 26158 15879.996 80547 0 64802 22888 25171.1296787848 79930.8475719872 65156.795530834 0 22920.6786158134 1215.54860258053 194395 -963.965966982672 0 -963.965966982672 23.910776 12.626556 10.95645 0.32777 23.4009252091044 10.7320434399161 0.319797465576538 12.3490843036117 72.17039 25.46274 46.70765 46.5149437479776 31.1382603954111 15.3766833525665 69.9030838994674 24.6218097945402 0.247713139153081 -3.77369989785193 NA 21.0958230358413 -0.0127850576145631 NA NA NA 161978.194745875 15259.3350016429 17814.3718198854 "MEX" "Mexico" "CT"
2391 1784 5 2 13 2015 1210 125.890949 0 2759.14416490614 2750.33535120657 85.4823679195751 80.7361575469962 2064.31066101257 0 0.269226003914771 0.5 12823.8454637208 11246.347021246 4625.5613476525 NA 0 0 0 0 0 0 26283.427157814 83281.8683072382 61257.8469027074 561.75 21580.1387317418 1429.96890049863 194395 -3898.94862812659 561.75 -3337.19862812659 0 0 0 0 25.0845394215027 11.4995808730074 0.351460520370007 13.2334980281253 0 0 0 48.6319875902243 32.5061078345093 16.125879755715 73.7037419541124 86.4891018945669 6.90623226437866 -5.0755827365186 NA 88.319751422427 -0.0127850576145631 NA NA NA 173620.14317435 17493.6506464859 19787.7567762223 "MEX" "Mexico" "CT"
2392 1784 5 2 13 2020 1428.90651042678 132.553455 0 2737.72405856193 2672.78165526438 84.8828535579803 79.0489391325897 2073.06997240914 0 0.268347234622588 0.5 13141.6684486518 11759.2411175683 4625.5613476525 NA 0 0 0 0 0 0 26199.164657814 83197.6058072382 61054.9101778153 1123.5 21137.6068548498 1682.21250228273 194395 -202.936724892141 561.75 358.813275107859 0 0 0 0 24.9460909304472 11.4380522148363 0.341539770794534 13.1664989448163 0 0 0 48.8727734752932 32.5752568884742 16.297516586819 73.8060793481258 8.95638964591758 2.43845790056049 -6.37746557518527 NA 5.0173819712928 -0.0127850576145631 NA NA NA 175928.057213718 18041.1410307503 19867.1212627413 "MEX" "Mexico" "CT"
2393 1784 5 2 13 2025 1709.35666632674 137.650726 0 2715.75471872172 2635.60548488577 85.1476134762731 78.4629471731991 2079.69630806389 0 0.26778683791808 0.5 13459.4914335828 12272.1352138905 4625.5613476525 NA 0 0 0 0 0 0 26182.312157814 83180.7533072382 60816.1758279516 1235.85 21000.9573452921 1978.95136170412 194395 -238.73434986372 112.35 -126.38434986372 0 0 0 0 24.9270844661656 11.4329176665869 0.341067671424132 13.1530991281545 0 0 0 49.0045603932179 32.6139116199704 16.3906487732476 73.9188598017689 10.5320874925872 1.04800041434112 -6.6378421429186 NA 4.94224576400974 -0.0127850576145631 NA NA NA 179480.31353444 18941.4476865966 20151.7340877891 "MEX" "Mexico" "CT"
2394 1784 5 2 13 2030 2003.64764153636 141.32502 0 2682.8007089614 2607.47404774951 86.1315745044385 78.2986212707634 2086.18627111651 0 0.267144692933295 0.5 13777.3144185138 12785.0293102127 4625.5613476525 NA 0 0 0 0 0 0 26165.459657814 83163.9008072382 60535.3292249765 1348.2 20854.07595838 2328.03435159134 194395 -280.8466029751 112.35 -168.4966029751 13.144981 -7.7715611723761e-16 13.01707 0.127911 24.8992425390227 11.4213925842945 0.33815064323547 13.1396993114928 83.55722 29.70993 53.84729 48.9894210618882 32.5930021922458 16.3964188696424 73.8758785432964 12.3827183115252 1.16364353884766 -6.89821871065193 NA 6.64814313972096 -0.0127850576145631 NA NA NA 183525.738694913 20148.6163456999 20492.5096644451 "MEX" "Mexico" "CT"
2395 1784 5 2 13 2035 2303.31078761176 144.066886 0 2638.86202928097 2578.57965615185 87.6927459393896 78.354211723253 2091.04946769288 0 0.266309413709175 0.5 14095.1374034448 13297.923406535 4625.5613476525 NA 0 0 0 0 0 0 26131.754657814 83130.1958072382 60204.9418532066 1572.9 20616.5128117863 2738.69486995487 194395 -330.387371769844 224.7 -105.687371769845 0 0 0 0 24.838875729709 11.3930954828384 0.332880568701403 13.1128996781692 0 0 0 48.8608944227726 32.525254241357 16.3356401814156 73.686985094867 14.5593351601052 1.66732752742658 -7.4189718461186 NA 8.80769084141322 -0.0127850576145631 NA NA NA 188226.448048865 21632.4284091982 20882.6488444726 "MEX" "Mexico" "CT"
2396 1784 5 2 13 2040 2637.36851363857 145.779607 0 2583.93867968043 2540.20800020142 89.7197730979271 78.4796236267251 2092.6535179081 0 0.265361002045243 0.5 14412.9603883757 13810.8175028572 4625.5613476525 NA 0 0 0 0 0 0 26098.049657814 83096.4908072382 59816.274821921 1797.6 20364.7896456172 3221.79506740963 194395 -388.667031285622 224.7 -163.967031285622 0 0 0 0 24.7580708211147 11.3482272684061 0.323743507863086 13.0861000448456 0 0 0 48.6309066899536 32.4197449775401 16.2111617124135 73.3761924534538 17.1210381640508 1.82766046968851 -7.93972498158527 NA 11.0089736521541 -0.0127850576145631 NA NA NA 193235.225965806 23248.2010841359 21240.9278985129 "MEX" "Mexico" "CT"
2397 1784 5 2 13 2045 2995.4581368457 146.360676 0 2540 2520.53113653194 91.8491746838431 79.1441938386954 2091.98085968742 0 0.26439634487104 0.5 14730.7833733067 14323.7115991794 4625.5613476525 NA 0 0 0 0 0 0 25969.5777911498 83062.7858072382 59359.047717873 2022.3 20191.1755279219 3790.11315581719 194395 -457.227104048055 224.7 -232.527104048056 0 0 0 0 24.5473501867547 11.249060751624 0.31434037438235 12.9839490607484 0 0 0 48.3142667810758 32.2899667960487 16.0242999850271 72.848831910216 20.1332733111439 1.57709447077928 -8.59774486981596 NA 13.1126229121072 -0.0127850576145631 NA NA NA 198702.058148088 24716.6102129358 21621.9577700355 "MEX" "Mexico" "CT"
2398 1784 5 2 13 2050 3358.30170132027 145.734117 0 2540 2520.31108254562 92.6197831251701 80.1117956306912 2090.33688632097 0 0.266746018019174 0.5 15048.6063582377 14836.6056955016 4625.5613476525 NA 0 0 0 0 0 0 25015.0752855589 83029.0808072382 58821.1666838561 2247 20823.9958257593 4458.68139758752 194395 -537.881034016878 224.7 -313.181034016878 15.901122 -1.4432899320127e-15 15.74886 0.152262 23.1665336951683 10.6398212201561 0.301710667083269 12.2250018079289 92.78704 33.16546 59.62158 47.9242220606208 32.1476291076217 15.7765929529991 71.0779706981745 23.6847417199573 0.908621805113452 -10.4522435219892 NA 14.1411200030816 -0.0127850576145631 NA NA NA 201344.428486132 24795.7958874572 21627.8094713628 "MEX" "Mexico" "CT"
2399 1785 6 2 1 2000 305.2767666 35.8780526189342 3128.36362539834 3128.36362539834 3104.77785100469 113.403972153504 99.8731173483022 2041.72446804288 0 0 0.5 3332.8616869977 12264.045285291 7322.7843436684 NA 28640 25292.123 99870 0 31861 113298 28640 99116.2907105511 31861 0 113607.227744252 444.48154519672 273669 0 0 0 17.26863 7.8372403 8.298757 1.1326327 17.5845292350787 8.34003721580928 1.39631669593331 7.84817532333609 89.22521 26.62402 62.60119 52.1385061991279 34.2944935631524 17.8440126359754 69.7230353037351 0 0 0 NA 0 -1.3047141885667e-07 176193.715622863 5078.89732702274 4957.79340209333 129600.541332216 3793.01430242469 4673.47719971021 "ARG" "Argentina" "Sust"
2400 1785 6 2 1 2005 335.8707356 37.9263043730343 2925.8625327524 2925.8625327524 2896.05786286307 102.963352200919 89.3680057009135 2046.86315535737 0 0 0.5 3332.8616869977 12264.045285291 7322.7843436684 NA 33897.5 26938.512 103900 0 30599 105272.5 30310.9066110673 101961.250995915 31243.0564433923 0 109677.508240643 476.277708982728 273669 -617.94355660773 0 -617.94355660773 26.733845 14.6273898 11.13512 0.9713352 26.976100999818 11.1282087607262 1.1880278330016 14.6598644060901 103.568411 30.770431 72.79798 59.2125657563503 39.1587868489929 20.0537789073574 86.1886664494818 43.9439141497665 40.7741759775754 0 NA 84.7180901273419 -3.06686409156357e-07 176193.715622863 5078.89732702274 4957.79340209333 157496.749491376 4109.70584251401 4630.95078992317 "ARG" "Argentina" "Sust"
2401 1785 6 2 1 2010 426.487543 40.117096 2921.2243109286 2921.2243109286 2902.4761764348 107.615245159129 92.5089579869386 2051.78919701789 0.373166844616556 0.359593663817136 0.5 3332.8616869977 12264.045285291 7322.7843436684 NA 38217 31241.248 108500 0 29400 97552 33944.1533149719 107983.801106093 29926.3821153511 0 101304.315039617 510.348423967614 273669 -1316.67432804122 0 -1316.67432804122 26.49171 11.1647508 14.02325 1.3037092 26.3722137752972 13.7725590037239 1.65278748862537 10.9468672829479 90.1032 27.02875 63.07445 52.9393891987487 34.9364114516623 18.0029777470865 76.3159480084798 93.3229552752191 86.6635010642817 0 NA 179.986456339501 -2.9956549655661 0 0 0 195221.336145261 4531.46480719385 5785.63826199686 "ARG" "Argentina" "Sust"
2402 1785 6 2 1 2015 458.5281971 43.131966 0 2921.2243109286 2903.07357974559 107.656223157972 92.5558347602542 2055.58470652703 0 0.358208612154318 0.5 3619.64894904895 13762.7992355049 7322.7843436684 NA 38040 0 108500 0 30924 60645 30718.4414963833 112152.831226514 29343.7028454231 200 100707.168030605 546.856401074343 273669 -582.679269927998 200 -382.679269927998 0 0 0 0 23.7643006533501 12.1967726413959 1.77344017645848 9.7940878354957 0 0 0 55.0742444364409 36.3339418432572 18.7403025931837 75.8573618859247 40.5855903944378 5.66843930187387 -16.5963230883574 NA 29.6577066079543 -2.98118320386633 0 0 0 181237.263323782 4685.6481147333 5197.34430506068 "ARG" "Argentina" "Sust"
2403 1785 6 2 1 2020 547.215816931812 45.1866256424317 0 2921.2243109286 2887.48320330942 106.611917199174 91.4712806237386 2060.59743998802 0 0.366604784770926 0.5 3906.43621110021 15261.5531857189 7322.7843436684 NA 0 0 0 0 0 0 28228.2537759221 112070.228500384 29338.3872144939 400 103046.154518383 585.975990816344 273669 -5.31563092914075 200 194.684369070859 0 0 0 0 22.1937431222213 11.3584786083892 1.93110032492595 8.90416418890611 0 0 0 55.072686578495 36.30205500619 18.7706315723049 73.7799229338445 0.767608994927069 0.509726439423318 -29.7267422114788 NA -28.4494067771284 -3.48650676687169 0 0 0 170758.439651135 4856.99429200206 5181.95629556588 "ARG" "Argentina" "Sust"
2404 1785 6 2 1 2025 623.817505167704 47.2813380043178 0 2921.2243109286 2878.59313499586 106.016530091292 90.8548754916554 2065.64737863759 0 0.3689023402388 0.5 4193.22347315146 16760.3071359328 7322.7843436684 NA 0 0 0 0 0 0 27316.0367633652 111905.023048125 29332.6913277961 800 103687.354844774 627.894015940241 273669 -5.69588669785298 400 394.304113302147 0 0 0 0 21.8510837981724 11.2687697922991 2.00415073795209 8.57816326792121 0 0 0 55.0239779951934 36.2434423695562 18.7805356256372 72.8682191788299 0.822520209104728 0.546189922618754 -36.8177851186184 NA -35.4490749868949 -4.00684261453584 0 0 0 173880.691342142 5082.9275899956 5354.59732864069 "ARG" "Argentina" "Sust"
2405 1785 6 2 1 2030 699.04362796836 49.3948633161511 0 2921.2243109286 2874.65404304635 105.753105476233 90.5842721888879 2069.67389027005 0 0.372487903161777 0.5 4480.01073520272 18259.0610861468 7322.7843436684 NA 0 0 0 0 0 0 25925.1320243402 111657.214869735 29326.5879835821 1400 104687.25445871 672.810663632001 273669 -6.10334421394873 600 593.896655786051 20.61362 0 18.79101 1.82261 21.114108462546 11.0082622267623 2.02475353296133 8.08109270282237 119.548565 35.810405 83.73816 54.9215629759506 36.155337238816 18.7662257371346 72.0288288239608 0.88135951878725 0.585261835559857 -47.5607462771847 NA -46.0941249228376 -4.00684261453584 0 0 0 178330.377899336 5366.3076396804 5584.57015706134 "ARG" "Argentina" "Sust"
2406 1785 6 2 1 2035 777.6096960205 51.4184433534666 0 2921.2243109286 2875.80948241964 105.830874261497 90.6686212573972 2072.98178318771 0 0.378950929747315 0.5 4766.79799725398 19757.8150363607 7322.7843436684 NA 0 0 0 0 0 0 23612.8326821857 111326.803965216 29320.0480342169 2200 106488.374876834 720.940441547409 273669 -6.53994936519302 800 793.460050634807 0 0 0 0 19.6652820861629 10.4626785859396 1.94786209841676 7.2547414018065 0 0 0 54.7653616047928 36.0388912240067 18.726470380786 70.4238010764198 0.94440792184595 0.627128773303976 -64.0417293555207 NA -62.4701926603708 -4.00684261453584 0 0 0 177289.648810661 5520.05458899505 5696.83303980149 "ARG" "Argentina" "Sust"
2407 1785 6 2 1 2040 858.614257777839 53.3929771635481 0 2921.2243109286 2879.97368216987 106.110209878797 90.9616632128517 2075.06629678633 0 0.383310476540476 0.5 5053.58525930523 21256.5689865746 7322.7843436684 NA 0 0 0 0 0 0 21765.6544515265 110913.790334567 29313.0402469777 3200 107704.001764696 772.513202232563 273669 -7.00778723926487 1000 992.992212760735 0 0 0 0 18.549017731008 10.1171176308563 1.83728868510161 6.59461141505005 0 0 0 54.5558912532581 35.8919595851542 18.6639316681038 69.0980663697302 1.01196651744642 0.671990679059964 -79.7272566260915 NA -78.0432994295851 -4.00684261453584 0 0 0 182776.733165726 5704.2610344617 5854.01564240301 "ARG" "Argentina" "Sust"
2408 1785 6 2 1 2045 937.9069946756 55.341580712537 0 2921.2243109286 2887.08448866457 106.586777788486 91.4584894121791 2076.19579631276 0 0.390458471386652 0.5 5340.37252135648 22755.3229367886 7322.7843436684 NA 0 0 0 0 0 0 19256.2295839665 110583.379430048 29305.5311548963 4000 109696.084590263 827.775240826694 273669 -7.50909208137455 800 792.490907918625 0 0 0 0 16.9298711159933 9.54316762215953 1.68889054527365 5.69781294856015 0 0 0 54.3797467890429 35.7679930749846 18.6117537140583 67.3027752905004 1.08435794400259 0.720061799053494 -97.1371258441087 NA -95.3327061010526 -4.00684261453584 0 0 0 182008.679142306 5774.7770523419 5899.26927924904 "ARG" "Argentina" "Sust"
2409 1785 6 2 1 2050 1011.89042309836 57.2780909506112 0 2921.2243109286 2898.15028074158 107.328675822137 92.2294830002717 2077.20561909303 0 0.398594641726151 0.5 5627.15978340774 24254.0768870025 7322.7843436684 NA 0 0 0 0 0 0 16937.7181628268 110583.379430048 29297.4848969319 4000 111963.427038904 886.990471289589 273669 -8.04625796437904 0 -8.04625796437904 23.33892 0 21.22342 2.1155 15.4473382523652 9.05500941003326 1.52308721857863 4.86924162375335 122.667405 36.859545 85.80786 54.3639027043628 35.7469110316726 18.6169916726902 65.8043983421922 1.16192791999542 0.771571705699043 -108.062312317851 NA -106.128812692156 -4.00684261453584 0 0 0 181972.894823121 5832.13508897259 5943.38931068201 "ARG" "Argentina" "Sust"
2410 1786 5 2 16 2000 267 45.728315 2811.57878680023 2811.57878680023 2801.56075584413 64.4304412235354 73.0027305220309 1805.65999710414 0 0 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 14197 6728.464 83928 0 9241 13943 14197 84070.8614658488 9241 0 13418.1033474353 382.035186715874 121309 0 0 0 11.0150738 6.951828 3.936637 0.1266088 10.8765053564217 3.91261699096089 0.0537117941737082 6.91017657128709 24.141832 10.607481 13.534351 23.1949462081356 16.4137947608166 6.78115144731906 34.0714515645573 0 0 0 NA 0 0 45927.3550565249 6694.41002833622 3125.61259649314 3436.89401455956 657.454801901211 287.954604187939 "ZAF" "SouthAfrica" "CT"
2411 1786 5 2 16 2005 322 48.820586 2879.07563007744 2879.07563007744 2867.12556910256 73.1510185772843 76.2376153041316 1819.31917775154 0 0 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 13555 5781.44 83928 0 9241 14585 13250.5537227433 80663.7629560237 9241 0 17656.5165621042 497.166759128823 121309 0 0 0 11.6736927 8.078588 3.433212 0.1618927 11.5985706881117 3.41792246543829 0.157583796077464 8.02306442659597 23.603176 10.378437 13.224739 22.1197571776847 15.4762668625094 6.64349031517524 33.7146122499973 0 1.4744384689482 -17.4230930312788 NA -15.9486545623306 -0.00371561579910097 45927.3550565249 6694.41002833622 3125.61259649314 2953.18991838363 608.752688998004 253.416263677912 "ZAF" "SouthAfrica" "CT"
2412 1786 5 2 16 2010 375 51.584663 2957.8819761883 2957.8819761883 2942.25820992261 79.0713798576803 80.2168448173324 1827.63259867402 0.441334608225804 0.427778174623424 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 12963 5083.35 83928 0 9241 15177 12626.0467229434 83816.0540497284 9241 0 14978.9044085852 646.994818742927 121309 0 0 0 12.1986932 8.331893 3.685326 0.1814742 11.8245245901568 3.71809786152544 -0.280944310793032 8.38737103942436 23.820901 10.635692 13.185209 22.9873279003631 15.9156010780494 7.07172682231369 34.8032148901557 0 19.1186187109399 -19.9223997085601 NA -0.803780997620238 -0.00863760036414382 0 0 0 2146.16033720285 418.958518816984 155.065060315286 "ZAF" "SouthAfrica" "CT"
2413 1786 5 2 16 2015 418 55.291225 0 2970.58429969091 2954.23808946351 82.4485274255834 81.0079973805058 1831.6944134559 0 0.408163024312472 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 13199.0648234856 88265.2394987069 9241 0 9761.72004730931 841.975630498111 121309 0 0 0 0 0 0 0 13.6765085671072 4.1460130218558 0.203916011275007 9.32657953397636 0 0 0 24.3610292197296 16.8315229654459 7.52950625428364 38.0289001864726 0 38.5430397180182 -19.9223997085601 NA 18.620640009458 -0.00863760036414382 0 0 0 3006.38621468346 584.309712778584 226.016106110883 "ZAF" "SouthAfrica" "CT"
2414 1786 5 2 16 2020 483.69866976603 57.6916887982154 0 2983.28662319352 2893.03951064501 84.4605882232627 80.2304552995482 1835.34887845377 0 0.407209029419399 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 13199.0648234856 88265.2394987069 9241 0 9507.97907882431 1095.71659898311 121309 0 0 0 0 0 0 0 13.7033005452434 4.17298663529615 0.203734375970873 9.32657953397636 0 0 0 24.537873945095 16.9054565069813 7.63241743811378 38.2325368899743 0 5.08757132909008 -19.9223997085601 NA -14.8348283794701 -0.00863760036414382 0 0 0 2985.07578228043 572.511664707371 223.185657407569 "ZAF" "SouthAfrica" "CT"
2415 1786 5 2 16 2025 550.432295087982 59.9040934082272 0 2995.98894669614 2883.43793401185 87.500727014813 80.680274947343 1839.7250943393 0 0.405967535008133 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 13199.0648234856 88265.2394987069 9241 0 9177.76976997938 1425.92590782804 121309 0 0 0 0 0 0 0 13.9239279339066 4.39362736615865 0.203721033771633 9.32657953397635 0 0 0 24.689608708415 16.9757442522668 7.71386445614823 38.6048990419575 0 7.16861971864782 -19.9223997085601 NA -12.7537799899123 -0.00863760036414382 0 0 0 3026.51634132833 695.797495659326 225.010838305244 "ZAF" "SouthAfrica" "CT"
2416 1786 5 2 16 2030 616.715881447155 61.7515957279443 0 3008.69127019875 2898.26694935814 90.8873519971458 81.5737295436508 1844.82736392427 0 0.422446911811639 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 13199.0648234856 85819.179791748 9241 0 11194.1070387412 1855.64834602507 121309 0 0 0 5.0851774 1.57859836313889e-16 5.07923 0.0059474 14.1245027329092 4.59415923478456 0.203763964148314 9.32657953397637 28.13806 12.518154 15.619906 24.1671339368311 16.575097498109 7.59203643872217 38.2829990693762 0 5.5032627503371 -29.7116468436457 NA -24.2083840933086 -0.00863760036414382 0 0 0 3092.43670310785 822.992748969551 228.565247735455 "ZAF" "SouthAfrica" "CT"
2417 1786 5 2 16 2035 688.663122208873 63.3117596310665 0 3021.39359370136 2925.39827932152 94.4714711419345 82.6800385449537 1848.63772247256 0 0.453264883672312 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 13199.0648234856 81489.2157885727 9241 0 14964.8458203868 2414.87356755485 121309 0 0 0 0 0 0 0 14.1848109726355 4.65442074909313 0.203810689566013 9.32657953397636 0 0 0 23.1091729701644 15.8056283479961 7.30354462216823 37.2853463424357 0 7.16174687923265 -47.0403684576436 NA -39.8786215784109 -0.00863760036414382 0 0 0 3166.18089854446 851.097324024699 232.647805505437 "ZAF" "SouthAfrica" "CT"
2418 1786 5 2 16 2040 768.257697302346 64.6120982611594 0 3034.09591720397 2983.79672482362 98.6660238002808 84.3798772771371 1850.74438867747 0 0.494090886288016 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 13199.0648234856 75766.1870544412 9241 0 19960.1190998412 3142.62902223195 121309 0 0 0 0 0 0 0 14.2674143567507 4.73686741317187 0.203967409602483 9.32657953397634 0 0 0 21.6436878751369 14.7581875344444 6.8855003406925 35.9024646315235 0 9.32003807360583 -69.9442012955029 NA -60.624163221897 -0.00863760036414382 0 0 0 3287.77221659198 869.537619188595 240.127387913448 "ZAF" "SouthAfrica" "CT"
2419 1786 5 2 16 2045 858.250735869684 65.6959685375661 0 3046.79824070659 3024.85194434869 102.575259676138 85.7287799117587 1851.43746747675 0 0.543746180496992 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 12954.1467864591 68988.4475696136 9241 0 26035.7020238018 4089.70362012552 121309 0 0 0 0 0 0 0 13.7717835913218 4.65101382234657 0.195624501432513 8.92514526754269 0 0 0 19.8608701837871 13.4957839529014 6.36508623088572 33.6240161747447 0 12.1287600858032 -98.0492102741954 NA -85.9204501883922 -0.00863760036414382 0 0 0 3366.12706283777 898.719254532613 244.336929876222 "ZAF" "SouthAfrica" "CT"
2420 1786 5 2 16 2050 952.74715959901 66.5736589001794 0 3059.5005642092 3036.62406046552 105.929879670457 86.5159306954514 1851.88179274146 0 0.606571152136448 0.5 1139.3102549101 6779.2288990964 1823.3350840419 NA 0 0 0 0 0 0 12607.2715413501 61492.2501355232 9241 0 33722.6633231267 4245.815 121309 0 0 0 5.9518166 7.02563007770607e-17 5.94649 0.0053266 13.0071077416477 4.4669122743164 0.183597993388572 8.35659747394271 30.665986 13.685955 16.980031 17.8526310211844 12.0821425201213 5.77048850106312 30.8511011624679 0 1.99924850415425 -129.437559682304 NA -127.438311178149 -0.00863760036414382 0 0 0 3375.86343405727 909.013772060425 243.499126403413 "ZAF" "SouthAfrica" "CT"
2421 1789 5 2 6 2000 2240 1283.19897 2442.38341140714 2442.38341140714 2437.17446794651 70.3534470102125 72.8879992493275 2109.29738680135 0 0 0.5 21253.4 4097.835 92435.376 NA 130027 153593.055000269 392834 0 177000.5 239818.5 130027 390956.697043671 177000.5 0 240336.070409503 4149.73254682682 942470 0 0 0 335.7658 154.11829 176.68561 4.9619 379.101551274625 152.049046897575 98.4811071058799 128.57139727117 433.3831 134.3572 299.0259 273.886909604695 166.319931263213 107.566978341482 649.442363735829 0 0 0 NA 0 -3.54609714349042 705662.351520098 128789.154640158 223760.764672094 959256.427364922 101177.670179407 271392.243203391 "CHN" "China" "CT"
